POSITIONS,UNIQUE ID,ID TYPE,NAME,POSITION UNITS,PORTFOLIO,PRICE,CURRENCY
,CX_US6174467P85_USD,ISIN,CX_US6174467P85_USD,100,Fixed Rate Bond,,USD
,CX_US026874CU91_USD,ISIN,CX_US026874CU91_USD,100,Fixed Rate Bond,,USD
,CX_US78413KAB89_USD,ISIN,CX_US78413KAB89_USD,100,Fixed Rate Bond,,USD
,CX_US931142CZ44_USD,ISIN,CX_US931142CZ44_USD,100,Fixed Rate Bond,,USD
,CX_JP3566800003_TYO,ISIN,CX_JP3566800003_TYO,100,Common Stock,,USD
,66179_00003905 - Forex Leg CHF,ISIN,66179_00003905 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,302287_00000323 - Forex Leg CHF,ISIN,302287_00000323 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_NL0010071189_EUR,ISIN,CX_NL0010071189_EUR,100,Fixed Rate Bond,,USD
,CX_XS0612983121_GBP,ISIN,CX_XS0612983121_GBP,100,Fixed Amortizing Bond,,USD
,CX_XS0922885362_EUR,ISIN,CX_XS0922885362_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US55336VAA89_USD,ISIN,CX_US55336VAA89_USD,100,Interest Rate Index Linked Note,,USD
,CX_US031162BH25_USD,ISIN,CX_US031162BH25_USD,100,Interest Rate Index Linked Note,,USD
,CX_US797440BU77_USD,ISIN,CX_US797440BU77_USD,100,Interest Rate Index Linked Note,,USD
,CX_CNE1000009Q7_HKG,ISIN,CX_CNE1000009Q7_HKG,100,Common Stock,,USD
,CX_US37890U1088_NSQ,ISIN,CX_US37890U1088_NSQ,100,Common Stock,,USD
,CX_US50075NAZ78_USD,ISIN,CX_US50075NAZ78_USD,100,Fixed Rate Bond,,USD
,CX_US44267D1072_NYQ,ISIN,CX_US44267D1072_NYQ,100,Common Stock,,USD
,CX_XS0625276257_GBP,ISIN,CX_XS0625276257_GBP,100,Fixed Rate Bond,,USD
,CX_DK0060079531_CPH,ISIN,CX_DK0060079531_CPH,100,Common Stock,,USD
,CX_US45841N1072_NSQ,ISIN,CX_US45841N1072_NSQ,100,Common Stock,,USD
,CX_XS0979476602_GBP,ISIN,CX_XS0979476602_GBP,100,Interest Rate Index Linked Note,,USD
,CX_XS1391086987_EUR,ISIN,CX_XS1391086987_EUR,100,Fixed Rate Bond,,USD
,CX_US45866FAD69_USD,ISIN,CX_US45866FAD69_USD,100,Interest Rate Index Linked Note,,USD
,CX_FR0011625441_EUR,ISIN,CX_FR0011625441_EUR,100,Fixed Rate Bond,,USD
,CX_KR7004430005_KSC,ISIN,CX_KR7004430005_KSC,100,Common Stock,,USD
,CX_CH0338330456_CHF,ISIN,CX_CH0338330456_CHF,100,Fixed Rate Bond,,USD
,CX_US71654QBQ47_USD,ISIN,CX_US71654QBQ47_USD,100,Fixed Rate Bond,,USD
,CX_XS0366204393_GBP,ISIN,CX_XS0366204393_GBP,100,Fixed Rate Bond,,USD
,CX_XS1319814064_EUR,ISIN,CX_XS1319814064_EUR,100,Interest Rate Index Linked Note,,USD
,CX_NL0006144495_AEX,ISIN,CX_NL0006144495_AEX,100,Common Stock,,USD
,CX_GB00B1JQDM80_LSE,ISIN,CX_GB00B1JQDM80_LSE,100,Common Stock,,USD
,CX_US127387AL25_USD,ISIN,CX_US127387AL25_USD,100,Interest Rate Index Linked Note,,USD
,CX_US8910271043_NYQ,ISIN,CX_US8910271043_NYQ,100,Common Stock,,USD
,CX_US780082AD52_USD,ISIN,CX_US780082AD52_USD,100,Fixed Rate Bond,,USD
,56086_00017180 - Forex Leg CHF,ISIN,56086_00017180 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_US5745991068_NYQ,ISIN,CX_US5745991068_NYQ,100,Common Stock,,USD
,CX_AT00BUWOG001_VIE,ISIN,CX_AT00BUWOG001_VIE,100,Common Stock,,USD
,CX_XS1493322355_EUR,ISIN,CX_XS1493322355_EUR,100,Fixed Rate Bond,,USD
,CX_CH0271288554_CHF,ISIN,CX_CH0271288554_CHF,100,Fixed Rate Bond,,USD
,CX_CH0200370218_CHF,ISIN,CX_CH0200370218_CHF,100,Fixed Rate Bond,,USD
,CARECAP,ISIN,CARECAP,100,Fixed Rate Bond,,USD
,CX_XS1112678989_EUR,ISIN,CX_XS1112678989_EUR,100,Fixed Rate Bond,,USD
,CX_US02209SAQ66_USD,ISIN,CX_US02209SAQ66_USD,100,Fixed Rate Bond,,USD
,CX_US084659AF84_USD,ISIN,CX_US084659AF84_USD,100,Interest Rate Index Linked Note,,USD
,CX_US834423AA33_USD,ISIN,CX_US834423AA33_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0240907094_CHF,ISIN,CX_CH0240907094_CHF,100,Fixed Rate Bond,,USD
,CX_BRCPLEACNPB9_SAO,ISIN,CX_BRCPLEACNPB9_SAO,100,Common Stock,,USD
,CX_XS1168003900_EUR,ISIN,CX_XS1168003900_EUR,100,Fixed Rate Bond,,USD
,CX_DE0001135143_EUR,ISIN,CX_DE0001135143_EUR,100,Fixed Rate Bond,,USD
,CX_US03879QAD60_USD,ISIN,CX_US03879QAD60_USD,100,Interest Rate Index Linked Note,,USD
,CX_BMG2155Y1075_HKG,ISIN,CX_BMG2155Y1075_HKG,100,Common Stock,,USD
,CX_TREKOAL00014_IST,ISIN,CX_TREKOAL00014_IST,100,Common Stock,,USD
,CX_GB00BZ02MH16_LSE,ISIN,CX_GB00BZ02MH16_LSE,100,Common Stock,,USD
,56086_00017303 - Forex Leg GBP,ISIN,56086_00017303 - Forex Leg GBP,100,Fixed Rate Bond,,USD
,CX_US00206RBD35_USD,ISIN,CX_US00206RBD35_USD,100,Fixed Rate Bond,,USD
,CX_CA66987E2069_CAQ,ISIN,CX_CA66987E2069_CAQ,100,Common Stock,,USD
,69313_00033735 - Forex Leg TRY,ISIN,69313_00033735 - Forex Leg TRY,100,Fixed Rate Bond,,USD
,CX_US029912BC50_USD,ISIN,CX_US029912BC50_USD,100,Fixed Rate Bond,,USD
,CX_GB00B7FC0762_LSE,ISIN,CX_GB00B7FC0762_LSE,100,Common Stock,,USD
,302586_00000290 - Forex Leg AUD,ISIN,302586_00000290 - Forex Leg AUD,100,Fixed Rate Bond,,USD
,CX_BE0003822393_BRU,ISIN,CX_BE0003822393_BRU,100,Common Stock,,USD
,CX_CA80310ZAC38_CAD,ISIN,CX_CA80310ZAC38_CAD,100,Interest Rate Index Linked Note,,USD
,302226_00000611 - Forex Leg CHF,ISIN,302226_00000611 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,56086_00017365 - Forex Leg CHF,ISIN,56086_00017365 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_GB00B012BV22_LSE,ISIN,CX_GB00B012BV22_LSE,100,Common Stock,,USD
,CX_CA7397211086_CAQ,ISIN,CX_CA7397211086_CAQ,100,Common Stock,,USD
,CX_CH0210384134_CHF,ISIN,CX_CH0210384134_CHF,100,Fixed Rate Bond,,USD
,CX_JE00BYVQYS01_LSE,ISIN,CX_JE00BYVQYS01_LSE,100,Common Stock,,USD
,CX_JP3967200001_TYO,ISIN,CX_JP3967200001_TYO,100,Common Stock,,USD
,CX_US91159HHH66_USD,ISIN,CX_US91159HHH66_USD,100,Interest Rate Index Linked Note,,USD
,CX_PR8967491088_NYQ,ISIN,CX_PR8967491088_NYQ,100,Common Stock,,USD
,CX_GB00BLY2F708_LSE,ISIN,CX_GB00BLY2F708_LSE,100,Common Stock,,USD
,CX_XS1450332256_USD,ISIN,CX_XS1450332256_USD,100,Fixed Rate Bond,,USD
,69312_00036771 - Forex Leg COP,ISIN,69312_00036771 - Forex Leg COP,100,Fixed Rate Bond,,USD
,CX_TW0009921007_TAI,ISIN,CX_TW0009921007_TAI,100,Common Stock,,USD
,CX_US904764AW76_USD,ISIN,CX_US904764AW76_USD,100,Interest Rate Index Linked Note,,USD
,CX_US42824C1099_NYQ,ISIN,CX_US42824C1099_NYQ,100,Common Stock,,USD
,CX_US63307A2E48_USD,ISIN,CX_US63307A2E48_USD,100,Interest Rate Index Linked Note,,USD
,CX_FR0012949949_EUR,ISIN,CX_FR0012949949_EUR,100,Fixed Rate Bond,,USD
,CX_US151191AZ66_USD,ISIN,CX_US151191AZ66_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0123385756_CHF,ISIN,CX_CH0123385756_CHF,100,Fixed Rate Bond,,USD
,CX_XS1028952312_EUR,ISIN,CX_XS1028952312_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US912828MF47_USD,ISIN,CX_US912828MF47_USD,100,Fixed Rate Bond,,USD
,CX_CZ0001004469_CZK,ISIN,CX_CZ0001004469_CZK,100,Fixed Rate Bond,,USD
,69313_00033380 - Forex Leg HUF,ISIN,69313_00033380 - Forex Leg HUF,100,Fixed Rate Bond,,USD
,CX_US81180WAN11_USD,ISIN,CX_US81180WAN11_USD,100,Interest Rate Index Linked Note,,USD
,CX_US912828U246_USD,ISIN,CX_US912828U246_USD,100,Fixed Rate Bond,,USD
,CX_MYL5031OO009_KLS,ISIN,CX_MYL5031OO009_KLS,100,Common Stock,,USD
,CX_XS1529561182_EUR,ISIN,CX_XS1529561182_EUR,100,Interest Rate Index Linked Note,,USD
,CX_INE486A01013_NSI,ISIN,CX_INE486A01013_NSI,100,Common Stock,,USD
,CX_US35802XAH61_USD,ISIN,CX_US35802XAH61_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1493333717_EUR,ISIN,CX_XS1493333717_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US61746BDR42_USD,ISIN,CX_US61746BDR42_USD,100,Fixed Rate Bond,,USD
,CX_US80589MAD48_USD,ISIN,CX_US80589MAD48_USD,100,Interest Rate Index Linked Note,,USD
,CX_CA880789AB84_CAD,ISIN,CX_CA880789AB84_CAD,100,Fixed Rate Bond,,USD
,CX_US86800U1043_NSQ,ISIN,CX_US86800U1043_NSQ,100,Common Stock,,USD
,CX_CH0360172701_CHF,ISIN,CX_CH0360172701_CHF,100,Fixed Rate Bond,,USD
,CX_CA02135ZAQ96_CAD,ISIN,CX_CA02135ZAQ96_CAD,100,Interest Rate Index Linked Note,,USD
,CX_RU0008958863_RTS,ISIN,CX_RU0008958863_RTS,100,Common Stock,,USD
,CX_CH0020372402_CHF,ISIN,CX_CH0020372402_CHF,100,Fixed Rate Bond,,USD
,CX_BRCSNAACNOR6_SAO,ISIN,CX_BRCSNAACNOR6_SAO,100,Common Stock,,USD
,CX_DE000BHY0GU5_EUR,ISIN,CX_DE000BHY0GU5_EUR,100,Fixed Rate Bond,,USD
,CX_US784710AA32_USD,ISIN,CX_US784710AA32_USD,100,Interest Rate Index Linked Note,,USD
,CX_US7551115071_NYQ,ISIN,CX_US7551115071_NYQ,100,Common Stock,,USD
,CX_DE0005810055_GER,ISIN,CX_DE0005810055_GER,100,Common Stock,,USD
,SG12PCHP Index,ISIN,SG12PCHP Index,100,Common Stock,,USD
,CX_US25960R1059_NYQ,ISIN,CX_US25960R1059_NYQ,100,Common Stock,,USD
,CX_GB00B2QPKJ12_LSE,ISIN,CX_GB00B2QPKJ12_LSE,100,Common Stock,,USD
,CX_KYG212091048_HKG,ISIN,CX_KYG212091048_HKG,100,Common Stock,,USD
,CX_AU000000SEK6_ASX,ISIN,CX_AU000000SEK6_ASX,100,Common Stock,,USD
,CX_US096630AC28_USD,ISIN,CX_US096630AC28_USD,100,Interest Rate Index Linked Note,,USD
,CX_KYG720051047_HKG,ISIN,CX_KYG720051047_HKG,100,Common Stock,,USD
,CX_US168863CE60_USD,ISIN,CX_US168863CE60_USD,100,Fixed Rate Bond,,USD
,CX_TRT140922T17_TRY,ISIN,CX_TRT140922T17_TRY,100,Fixed Rate Bond,,USD
,CX_XS0925668625_EUR,ISIN,CX_XS0925668625_EUR,100,Fixed Rate Bond,,USD
,CX_US5253271028_NYQ,ISIN,CX_US5253271028_NYQ,100,Common Stock,,USD
,CX_US81013TAC53_USD,ISIN,CX_US81013TAC53_USD,100,Fixed Rate Bond,,USD
,CX_CH0260515751_CHF,ISIN,CX_CH0260515751_CHF,100,Fixed Rate Bond,,USD
,CX_US06406HDA41_USD,ISIN,CX_US06406HDA41_USD,100,Interest Rate Index Linked Note,,USD
,CX_US416515AZ70_USD,ISIN,CX_US416515AZ70_USD,100,Fixed Rate Bond,,USD
,CX_US89236TBB08_USD,ISIN,CX_US89236TBB08_USD,100,Fixed Rate Bond,,USD
,CX_JP3940000007_TYO,ISIN,CX_JP3940000007_TYO,100,Common Stock,,USD
,CX_US637432NK73_USD-Float,ISIN,CX_US637432NK73_USD-Float,100,Interest Rate Index Linked Note,,USD
,CX_US040555CS19_USD,ISIN,CX_US040555CS19_USD,100,Interest Rate Index Linked Note,,USD
,CX_US3773221029_NYQ,ISIN,CX_US3773221029_NYQ,100,Common Stock,,USD
,CX_FR0011485051_EUR,ISIN,CX_FR0011485051_EUR,100,Fixed Rate Bond,,USD
,CX_US7616241052_NYQ,ISIN,CX_US7616241052_NYQ,100,Common Stock,,USD
,CX_TW0009904003_TAI,ISIN,CX_TW0009904003_TAI,100,Common Stock,,USD
,CX_XS1176079843_EUR,ISIN,CX_XS1176079843_EUR,100,Fixed Rate Bond,,USD
,CX_US478160BR44_USD,ISIN,CX_US478160BR44_USD,100,Fixed Rate Bond,,USD
,CX_US17275RBB78_USD,ISIN,CX_US17275RBB78_USD,100,Fixed Rate Bond,,USD
,CX_US28370TAE91_USD,ISIN,CX_US28370TAE91_USD,100,Interest Rate Index Linked Note,,USD
,CX_US151020AE43_USD,ISIN,CX_US151020AE43_USD,100,Fixed Rate Bond,,USD
,CX_NL0000102077_EUR,ISIN,CX_NL0000102077_EUR,100,Fixed Rate Bond,,USD
,CX_XS1325080890_EUR,ISIN,CX_XS1325080890_EUR,100,Fixed Rate Bond,,USD
,CX_CA2935701078_CAQ,ISIN,CX_CA2935701078_CAQ,100,Common Stock,,USD
,CX_US166754AP65_USD,ISIN,CX_US166754AP65_USD,100,Interest Rate Index Linked Note,,USD
,CX_US59562VAR87_USD,ISIN,CX_US59562VAR87_USD,100,Fixed Rate Bond,,USD
,CX_XS0974122516_EUR,ISIN,CX_XS0974122516_EUR,100,Fixed Rate Bond,,USD
,CX_CH0237650814_CHF,ISIN,CX_CH0237650814_CHF,100,Fixed Rate Bond,,USD
,69313_00033719 - Forex Leg USD,ISIN,69313_00033719 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US06051GGR48_USD,ISIN,CX_US06051GGR48_USD,100,Interest Rate Index Linked Note,,USD
,CX_GB00BC7H5F74_LSE,ISIN,CX_GB00BC7H5F74_LSE,100,Common Stock,,USD
,CX_XS0419834931_GBP,ISIN,CX_XS0419834931_GBP,100,Fixed Rate Bond,,USD
,CX_US865622CE22_USD,ISIN,CX_US865622CE22_USD,100,Fixed Rate Bond,,USD
,CX_US00751YAC03_USD,ISIN,CX_US00751YAC03_USD,100,Interest Rate Index Linked Note,,USD
,CX_US2655041000_NSQ,ISIN,CX_US2655041000_NSQ,100,Common Stock,,USD
,CX_CZ0001004477_CZK,ISIN,CX_CZ0001004477_CZK,100,Fixed Rate Bond,,USD
,CX_XS0479542580_EUR,ISIN,CX_XS0479542580_EUR,100,Fixed Rate Bond,,USD
,85027_00004831 - Forex Leg CHF,ISIN,85027_00004831 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_MYL8583OO006_KLS,ISIN,CX_MYL8583OO006_KLS,100,Common Stock,,USD
,CX_US2527843013_NYQ,ISIN,CX_US2527843013_NYQ,100,Common Stock,,USD
,CX_US912828T420_USD,ISIN,CX_US912828T420_USD,100,Fixed Rate Bond,,USD
,CX_US202795JB74_USD,ISIN,CX_US202795JB74_USD,100,Interest Rate Index Linked Note,,USD
,CX_USP7808BAA54_USD,ISIN,CX_USP7808BAA54_USD,100,Fixed Rate Bond,,USD
,CX_MYL2852OO001_KLS,ISIN,CX_MYL2852OO001_KLS,100,Common Stock,,USD
,CX_XS1501166869_EUR,ISIN,CX_XS1501166869_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US86765BAM19_USD,ISIN,CX_US86765BAM19_USD,100,Interest Rate Index Linked Note,,USD
,CX_GB00B1KJJ408_LSE,ISIN,CX_GB00B1KJJ408_LSE,100,Common Stock,,USD
,CX_CNE100000338_HKG,ISIN,CX_CNE100000338_HKG,100,Common Stock,,USD
,CX_CH0208323441_CHF,ISIN,CX_CH0208323441_CHF,100,Fixed Rate Bond,,USD
,48501_00001663 - Forex Leg CHF,ISIN,48501_00001663 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_XS1423777561_AUD,ISIN,CX_XS1423777561_AUD,100,Fixed Rate Bond,,USD
,CX_CNE1000002V2_HKG,ISIN,CX_CNE1000002V2_HKG,100,Common Stock,,USD
,CX_US86960BAN29_USD,ISIN,CX_US86960BAN29_USD,100,Fixed Rate Bond,,USD
,CX_US759351AG40_USD,ISIN,CX_US759351AG40_USD,100,Fixed Rate Bond,,USD
,CX_US78573L1061_NSQ,ISIN,CX_US78573L1061_NSQ,100,Common Stock,,USD
,CX_ID1000122500_JKT,ISIN,CX_ID1000122500_JKT,100,Common Stock,,USD
,302226_00000638 - Forex Leg GBP,ISIN,302226_00000638 - Forex Leg GBP,100,Fixed Rate Bond,,USD
,69312_00036641 - Forex Leg BRL,ISIN,69312_00036641 - Forex Leg BRL,100,Fixed Rate Bond,,USD
,CX_CA70632ZAB72_CAD,ISIN,CX_CA70632ZAB72_CAD,100,Fixed Rate Bond,,USD
,CX_US10112RAW43_USD,ISIN,CX_US10112RAW43_USD,100,Interest Rate Index Linked Note,,USD
,CX_US125509BP35_USD,ISIN,CX_US125509BP35_USD,100,Interest Rate Index Linked Note,,USD
,CX_US26884TAM45_USD,ISIN,CX_US26884TAM45_USD,100,Fixed Rate Bond,,USD
,CX_DE0005313704_GER,ISIN,CX_DE0005313704_GER,100,Common Stock,,USD
,CX_XS1496343986_EUR,ISIN,CX_XS1496343986_EUR,100,Fixed Rate Bond,,USD
,CX_NO0003053605_OSL,ISIN,CX_NO0003053605_OSL,100,Common Stock,,USD
,CX_US714295AA08_USD,ISIN,CX_US714295AA08_USD,100,Interest Rate Index Linked Note,,USD
,CX_US655844BQ00_USD,ISIN,CX_US655844BQ00_USD,100,Interest Rate Index Linked Note,,USD
,CX_SE0003303627_STO,ISIN,CX_SE0003303627_STO,100,Common Stock,,USD
,85026_00004163 - Forex Leg USD,ISIN,85026_00004163 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_JP3585800000_TYO,ISIN,CX_JP3585800000_TYO,100,Common Stock,,USD
,CX_KR7086790003_KSC,ISIN,CX_KR7086790003_KSC,100,Common Stock,,USD
,CX_US71654QAW24_USD,ISIN,CX_US71654QAW24_USD,100,Fixed Rate Bond,,USD
,CX_US82620KAT07_USD,ISIN,CX_US82620KAT07_USD,100,Fixed Rate Bond,,USD
,69312_00035535 - Forex Leg RUB,ISIN,69312_00035535 - Forex Leg RUB,100,Fixed Rate Bond,,USD
,CX_INE018A01030_NSI,ISIN,CX_INE018A01030_NSI,100,Common Stock,,USD
,CX_US046353AB45_USD,ISIN,CX_US046353AB45_USD,100,Fixed Rate Bond,,USD
,CX_KYG367381053_NYQ,ISIN,CX_KYG367381053_NYQ,100,Common Stock,,USD
,CX_CH0256424794_STO,ISIN,CX_CH0256424794_STO,100,Common Stock,,USD
,CX_US029912BE17_USD,ISIN,CX_US029912BE17_USD,100,Fixed Rate Bond,,USD
,85027_00004864 - Forex Leg CHF,ISIN,85027_00004864 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_CH0206903764_CHF,ISIN,CX_CH0206903764_CHF,100,Fixed Rate Bond,,USD
,69312_00034927 - Forex Leg CZK,ISIN,69312_00034927 - Forex Leg CZK,100,Fixed Rate Bond,,USD
,CX_TH0375010Z06_SET,ISIN,CX_TH0375010Z06_SET,100,Common Stock,,USD
,CX_CH0355139855_CHF,ISIN,CX_CH0355139855_CHF,100,Fixed Rate Bond,,USD
,CX_US720186AG01_USD,ISIN,CX_US720186AG01_USD,100,Interest Rate Index Linked Note,,USD
,CX_US62886E1082_NYQ,ISIN,CX_US62886E1082_NYQ,100,Common Stock,,USD
,CX_INE152A01029_NSI,ISIN,CX_INE152A01029_NSI,100,Common Stock,,USD
,CX_JP3475350009_TYO,ISIN,CX_JP3475350009_TYO,100,Common Stock,,USD
,CX_CA12657ZBJ18_CAD,ISIN,CX_CA12657ZBJ18_CAD,100,Interest Rate Index Linked Note,,USD
,CX_TRATOASO91H3_IST,ISIN,CX_TRATOASO91H3_IST,100,Common Stock,,USD
,CX_US912828UR92_USD,ISIN,CX_US912828UR92_USD,100,Fixed Rate Bond,,USD
,CX_CH0196878661_CHF,ISIN,CX_CH0196878661_CHF,100,Fixed Rate Bond,,USD
,CX_US512807AR99_USD,ISIN,CX_US512807AR99_USD,100,Interest Rate Index Linked Note,,USD
,66179_00003978 - Forex Leg USD,ISIN,66179_00003978 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US29414D1000_NYQ,ISIN,CX_US29414D1000_NYQ,100,Common Stock,,USD
,CX_US4050241003_NYQ,ISIN,CX_US4050241003_NYQ,100,Common Stock,,USD
,CX_US166764BG48_USD,ISIN,CX_US166764BG48_USD,100,Interest Rate Index Linked Note,,USD
,CX_US7434241037_NMQ,ISIN,CX_US7434241037_NMQ,100,Common Stock,,USD
,CX_MYL1082OO006_KLS,ISIN,CX_MYL1082OO006_KLS,100,Common Stock,,USD
,CX_US749685AR45_USD,ISIN,CX_US749685AR45_USD,100,Fixed Rate Bond,,USD
,CX_KR7105560007_KSC,ISIN,CX_KR7105560007_KSC,100,Common Stock,,USD
,CX_US4016171054_NYQ,ISIN,CX_US4016171054_NYQ,100,Common Stock,,USD
,CX_US695114CK20_USD,ISIN,CX_US695114CK20_USD,100,Fixed Rate Bond,,USD
,CX_US161175BB96_USD,ISIN,CX_US161175BB96_USD,100,Interest Rate Index Linked Note,,USD
,CX_US26884TAT97_USD,ISIN,CX_US26884TAT97_USD,100,Interest Rate Index Linked Note,,USD
,CX_AU3CB0239606_AUD,ISIN,CX_AU3CB0239606_AUD,100,Fixed Rate Bond,,USD
,66179_00003886 - Forex Leg USD,ISIN,66179_00003886 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US075887BV02_USD,ISIN,CX_US075887BV02_USD,100,Interest Rate Index Linked Note,,USD
,66180_00003022 - Forex Leg EUR,ISIN,66180_00003022 - Forex Leg EUR,100,Fixed Rate Bond,,USD
,CX_US912810RD28_USD,ISIN,CX_US912810RD28_USD,100,Fixed Rate Bond,,USD
,56087_00007701 - Forex Leg USD,ISIN,56087_00007701 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US828807CU92_USD,ISIN,CX_US828807CU92_USD,100,Interest Rate Index Linked Note,,USD
,CX_CA14042M1023_CAQ,ISIN,CX_CA14042M1023_CAQ,100,Common Stock,,USD
,CX_US5132721045_NYQ,ISIN,CX_US5132721045_NYQ,100,Common Stock,,USD
,69313_00033364 - Forex Leg USD,ISIN,69313_00033364 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_XS0946179529_EUR,ISIN,CX_XS0946179529_EUR,100,Fixed Rate Bond,,USD
,CX_CH0187694366_CHF,ISIN,CX_CH0187694366_CHF,100,Fixed Rate Bond,,USD
,CX_US04316A1088_NYQ,ISIN,CX_US04316A1088_NYQ,100,Common Stock,,USD
,CX_HU0000061726_BUD,ISIN,CX_HU0000061726_BUD,100,Common Stock,,USD
,CX_CH0361532960_CHF,ISIN,CX_CH0361532960_CHF,100,Fixed Rate Bond,,USD
,CX_US80283LAF04_USD,ISIN,CX_US80283LAF04_USD,100,Fixed Rate Bond,,USD
,CX_US00206RCZ38_USD,ISIN,CX_US00206RCZ38_USD,100,Interest Rate Index Linked Note,,USD
,CX_US1101221083_NYQ,ISIN,CX_US1101221083_NYQ,100,Common Stock,,USD
,CX_US386088AF50_USD,ISIN,CX_US386088AF50_USD,100,Fixed Rate Bond,,USD
,CX_XS1238902057_EUR,ISIN,CX_XS1238902057_EUR,100,Interest Rate Index Linked Note,,USD
,SGCUPMSPER Index,ISIN,SGCUPMSPER Index,100,Common Stock,,USD
,CX_CH0185754162_CHF,ISIN,CX_CH0185754162_CHF,100,Fixed Rate Bond,,USD
,CX_CH0247902890_CHF,ISIN,CX_CH0247902890_CHF,100,Fixed Rate Bond,,USD
,CX_US94974BFY11_USD,ISIN,CX_US94974BFY11_USD,100,Fixed Rate Bond,,USD
,CX_US86722TAB89_USD,ISIN,CX_US86722TAB89_USD,100,Fixed Rate Bond,,USD
,CX_CH0214365618_CHF,ISIN,CX_CH0214365618_CHF,100,Fixed Rate Bond,,USD
,CX_USY20721AJ83_USD,ISIN,CX_USY20721AJ83_USD,100,Fixed Rate Bond,,USD
,CX_US494368BV45_USD,ISIN,CX_US494368BV45_USD,100,Interest Rate Index Linked Note,,USD
,CX_CA70632ZAF86_CAD,ISIN,CX_CA70632ZAF86_CAD,100,Interest Rate Index Linked Note,,USD
,CX_CH0301549348_CHF,ISIN,CX_CH0301549348_CHF,100,Fixed Rate Bond,,USD
,CX_CA35085ZAD83_CAD,ISIN,CX_CA35085ZAD83_CAD,100,Fixed Rate Bond,,USD
,CX_US91325V1089_NSQ,ISIN,CX_US91325V1089_NSQ,100,Common Stock,,USD
,CX_FR0000125684_PAR,ISIN,CX_FR0000125684_PAR,100,Common Stock,,USD
,CX_US29414B1044_NYQ,ISIN,CX_US29414B1044_NYQ,100,Common Stock,,USD
,CX_XS0863907522_EUR-Fix,ISIN,CX_XS0863907522_EUR-Fix,100,Fixed Rate Bond,,USD
,CX_XS0327443627_GBP,ISIN,CX_XS0327443627_GBP,100,Fixed Rate Bond,,USD
,CX_US037735CR68_USD,ISIN,CX_US037735CR68_USD,100,Interest Rate Index Linked Note,,USD
,CX_CA29250ZAT53_CAD,ISIN,CX_CA29250ZAT53_CAD,100,Interest Rate Index Linked Note,,USD
,CX_CH0193270730_CHF,ISIN,CX_CH0193270730_CHF,100,Fixed Rate Bond,,USD
,CX_SE0001149311_SEK,ISIN,CX_SE0001149311_SEK,100,Fixed Rate Bond,,USD
,CX_JP525019AG96_JPY,ISIN,CX_JP525019AG96_JPY,100,Fixed Rate Bond,,USD
,69312_00036640 - Forex Leg USD,ISIN,69312_00036640 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US017175AB67_USD,ISIN,CX_US017175AB67_USD,100,Fixed Rate Bond,,USD
,CX_US406216BJ98_USD,ISIN,CX_US406216BJ98_USD,100,Interest Rate Index Linked Note,,USD
,CX_US760759AQ36_USD,ISIN,CX_US760759AQ36_USD,100,Interest Rate Index Linked Note,,USD
,CX_US61746BDQ68_USD,ISIN,CX_US61746BDQ68_USD,100,Fixed Rate Bond,,USD
,CX_XS0506527851_USD,ISIN,CX_XS0506527851_USD,100,Fixed Rate Bond,,USD
,CX_CH0224761517_CHF,ISIN,CX_CH0224761517_CHF,100,Fixed Rate Bond,,USD
,CX_TH0068010Z07_SET,ISIN,CX_TH0068010Z07_SET,100,Common Stock,,USD
,CX_US5288723027_NSQ,ISIN,CX_US5288723027_NSQ,100,Common Stock,,USD
,CX_US4592001014_NYS,ISIN,CX_US4592001014_NYS,100,Common Stock,,USD
,302227_00000523 - Forex Leg USD,ISIN,302227_00000523 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_ES0171996087_MCE,ISIN,CX_ES0171996087_MCE,100,Common Stock,,USD
,CX_US2689481065_NAQ,ISIN,CX_US2689481065_NAQ,100,Common Stock,,USD
,CX_BRLAMEACNPR6_SAO,ISIN,CX_BRLAMEACNPR6_SAO,100,Common Stock,,USD
